Simulation,SimulatedNNDISLoss
5838,759.4835986
5839,0
5840,384.3028097
5841,451.7969973
5842,3325.270303
5843,3551.866309
5844,183.6837398
5845,980.7524398
5846,2555.064093
5847,664.2625723
5848,1671.442278
5849,0
5850,3057.011441
5851,0
5852,195.3542033
5853,0
5854,0
5855,2291.404516
5856,358.3834498
5857,0
5858,746.4809738
5859,5301.813925
5860,0
5861,4690.362403
5862,0
5863,0
5864,0
5865,0
5866,0
5867,39.83772199
5868,3503.042829
5869,0
5870,0
5871,4823.854005
5872,0
5873,199.6091746
5874,0
5875,1639.71234
5876,1246.547367
5877,548.9770765
5878,2377.328665
5879,1966.021649
5880,0
5881,557.3036725
5882,0
5883,462.6179941
5884,5171.13093
5885,4398.560187
5886,468.0737103
5887,0
5888,1267.624032
5889,4603.208869
5890,2754.311812
5891,0
5892,0
5893,1359.621963
5894,259.6333719
5895,1458.733767
5896,0
5897,2016.318361
5898,0
5899,1446.191169
5900,0
5901,0
5902,3101.570607
5903,4246.549487
5904,0
5905,0
5906,0
5907,0
5908,4844.518404
5909,2261.12836
5910,930.524199
5911,2544.167235
5912,0
5913,0
5914,0
5915,0
5916,0
5917,1701.172227
5918,4371.722836
5919,755.5895531
5920,1261.385935
5921,0
5922,2541.319617
5923,942.5974851
5924,304.9421984
5925,514.176313
5926,0
5927,130.1633411
5928,510.8794677
5929,0
5930,0
5931,0
5932,2210.136138
5933,4048.338709
5934,675.277528
5935,1629.194938
5936,331.0274505
5937,0
5938,1387.758068
5939,0
5940,945.5546379
5941,1045.727828
5942,672.888128
5943,0
5944,366.1742021
5945,268.4179239
5946,0
5947,3032.082618
5948,0
5949,2933.303373
5950,362.5482615
5951,737.7909807
5952,0
5953,0
5954,2163.914507
5955,0
5956,0
5957,0
5958,0
5959,0
5960,0
5961,0
5962,5124.05145
5963,801.1961014
5964,0
5965,3907.030762
5966,214.5281897
5967,3281.819984
5968,2963.240664
5969,0
5970,3326.848173
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,0
5978,2044.276168
5979,0
5980,0
5981,3383.00376
5982,535.5030011
5983,576.1513057
5984,1326.680606
5985,0
5986,954.5252321
5987,0
5988,68.46438998
5989,189.5364377
5990,4468.453547
5991,4196.094447
5992,0
5993,2420.589537
5994,0
5995,0
5996,0
5997,0
5998,0
5999,0
6000,2185.048486
6001,3478.48986
6002,4833.280381
6003,853.4033393
6004,0
6005,0
6006,1718.150457
6007,833.4698931
6008,217.8439889
6009,0
6010,194.7267794
6011,0
6012,0
6013,0
6014,2424.443273
6015,0
6016,1322.417628
6017,0
6018,1018.254988
6019,0
6020,1850.766653
6021,3724.50735
6022,4960.057029
6023,793.4260028
6024,0
6025,0
6026,0
6027,298.2369852
6028,0
6029,2366.755999
6030,8140.504963
6031,3990.451434
6032,0
6033,1329.128394
6034,0
6035,693.9970299
6036,4744.815398
6037,0
6038,3154.167745
6039,0
6040,4522.191124
6041,0
6042,321.4396226
6043,0
6044,1928.825329
6045,3454.751396
6046,0
6047,0
6048,0
6049,0
6050,3546.746532
6051,0
6052,0
6053,0
6054,411.1491469
6055,640.9049155
6056,2233.048276
6057,200.7624975
6058,714.2438317
6059,7169.545528
6060,3097.273128
6061,2239.57729
6062,938.8430786
6063,216.3733568
6064,0
6065,2357.303208
6066,232.9300775
6067,143.1905487
6068,934.3062491
6069,3660.90464
6070,3734.939851
6071,405.446076
6072,0
6073,0
6074,0
6075,0
6076,2404.168415
6077,1744.31415
6078,221.7208493
6079,4811.356212
6080,0
6081,0
6082,129.0732275
6083,862.8586539
6084,0
6085,1628.328254
6086,0
6087,0
6088,677.9465395
6089,1704.19219
6090,0
6091,0
6092,0
6093,1682.775871
6094,1225.956678
6095,1592.795276
6096,2398.019187
6097,2047.398864
6098,523.279701
6099,4266.98149
6100,8725.01374
6101,2557.925572
6102,0
6103,0
6104,4173.380879
6105,1916.089765
6106,0
6107,0
6108,1841.958937
6109,1942.71826
6110,965.8714232
6111,1095.945946
6112,2207.411856
6113,0
6114,3538.689606
6115,0
6116,368.1525839
6117,2513.983975
6118,1046.140626
6119,0
6120,0
6121,5921.639287
6122,0
6123,4324.038032
6124,847.1393138
6125,0
6126,1232.174087
6127,0
6128,1841.028742
6129,302.0978375
6130,2086.737623
6131,366.9026395
6132,665.3862766
6133,0
6134,1023.520925
6135,0
6136,60.74291612
6137,225.3686591
6138,1967.671034
6139,1919.185362
6140,241.2816303
6141,0
6142,4620.153439
6143,381.2600137
6144,0
6145,0
6146,0
6147,3203.502859
6148,6845.209273
6149,293.9187996
6150,3462.092348
6151,1468.653633
6152,0
6153,3602.684259
6154,269.43672
6155,1537.12171
6156,873.3822876
6157,0
6158,0
6159,4971.560141
6160,0
6161,1669.760992
6162,0
6163,2219.619425
6164,3276.738679
6165,945.7055482
6166,1998.804826
6167,353.6479328
6168,0
6169,0
6170,2461.67694
6171,0
6172,3724.159976
6173,2825.662691
6174,0
6175,361.1970801
6176,2993.070228
6177,2013.929882
6178,0
6179,0
6180,0
6181,7340.894693
6182,0
6183,0
6184,0
6185,1302.525036
6186,624.8165921
6187,0
6188,0
6189,0
6190,1209.817898
6191,0
6192,9608.733227
6193,0
6194,1102.948749
6195,0
6196,0
6197,0
6198,0
6199,145.8397275
6200,0
6201,765.0249803
6202,1370.039318
6203,4989.743796
6204,0
6205,1278.811598
6206,1980.328012
6207,2519.931345
6208,3234.318028
6209,469.522251
6210,0
6211,627.4683762
6212,752.7189882
6213,1076.337473
6214,5093.385261
6215,408.2174645
6216,0
6217,4147.119315
6218,5452.931286
6219,1901.454409
6220,217.9371342
6221,0
6222,0
6223,0
6224,256.6817745
6225,366.9969965
6226,538.0368186
6227,0
6228,0
6229,2882.131046
6230,0
6231,0
6232,1233.895467
6233,848.5236655
6234,2290.184455
6235,2449.657253
6236,935.0305068
6237,0
6238,1121.669945
6239,0
6240,0
6241,0
6242,1860.547316
6243,1930.184949
6244,0
6245,0
6246,0
6247,0
6248,1053.598658
6249,708.272713
6250,82.42639519
6251,4575.513864
6252,3203.244706
6253,0
6254,3266.389262
6255,0
6256,0
6257,778.3059552
6258,602.2430816
6259,292.1509836
6260,267.0860775
6261,0
6262,0
6263,0
6264,3144.477148
6265,998.0991723
6266,1220.896255
6267,0
6268,6233.179944
6269,3575.404774
6270,4693.227025
6271,3574.551199
6272,6578.510657
6273,3227.657964
6274,0
6275,0
6276,0
6277,0
6278,2467.696593
6279,0
6280,782.8603767
6281,851.621693
6282,4439.375564
6283,1557.06846
6284,516.2363522
6285,2647.078402
6286,0
6287,0
6288,807.4181725
6289,2960.315583
6290,0
6291,1360.119782
6292,0
6293,0
6294,0
6295,0
6296,7949.04831
6297,1428.686585
6298,0
6299,1236.913648
6300,2496.316208
6301,1766.641812
6302,0
6303,0
6304,0
6305,0
6306,5776.257383
6307,6740.255992
6308,0
6309,0
6310,1520.999175
6311,0
6312,4470.937621
6313,2475.372005
6314,1351.321762
6315,795.5174439
6316,1036.380493
6317,0
6318,510.6945944
6319,862.3100065
6320,1325.189957
6321,9604.26912
6322,0
6323,790.8610775
6324,1516.504548
6325,1604.214483
6326,0
6327,0
6328,0
6329,1367.90446
6330,4554.770593
6331,0
6332,2138.190992
6333,163.6933802
6334,0
6335,2988.375454
6336,0
6337,1675.377169
6338,668.4078979
6339,468.3292015
6340,481.1583945
6341,758.4743957
6342,1796.538188
6343,398.2357849
6344,2373.315887
6345,0
6346,2357.811034
6347,0
6348,917.1910119
6349,3046.055805
6350,0
6351,149.2364712
6352,5223.937288
6353,0
6354,2075.156654
6355,0
6356,2654.751277
6357,3504.213047
6358,0
6359,1897.230456
6360,4644.861451
6361,1052.485718
6362,0
6363,4182.691402
6364,1504.522797
6365,0
6366,2267.577298
6367,2766.096407
6368,3444.823429
6369,2197.853006
6370,1665.868372
6371,931.2936069
6372,0
6373,4315.877477
6374,1472.241107
6375,164.5775124
6376,654.3413105
6377,0
6378,0
6379,727.9804949
6380,0
6381,806.209832
6382,0
6383,0
6384,17.33837609
6385,2338.944361
6386,0
6387,0
6388,6511.833563
6389,0
6390,1356.620602
6391,898.0090565
6392,5630.862456
6393,3380.457672
6394,1330.93478
6395,0
6396,0
6397,3327.74748
6398,0
6399,0
6400,0
6401,925.7560226
6402,991.4667139
6403,3266.185866
6404,2332.501357
6405,7868.753477
6406,0
6407,4438.91872
6408,0
6409,0
6410,224.558236
6411,0
6412,0
6413,541.7615058
6414,1501.340302
6415,3020.871772
6416,752.7135807
6417,1326.725785
6418,1656.795128
6419,821.7896761
6420,0
6421,75.03374988
6422,759.3134384
6423,809.9700341
6424,0
6425,2884.079282
6426,2474.383178
6427,0
6428,0
6429,2042.810357
6430,0
6431,1874.291905
6432,0
6433,1154.260652
6434,3508.453568
6435,275.928041
6436,1714.629947
6437,477.006107
6438,1412.651642
6439,2093.463097
6440,0
6441,0
6442,0
6443,0
6444,0
6445,2581.458153
6446,7069.603483
6447,0
6448,0
6449,1760.923813
6450,0
6451,0
6452,0
6453,0
6454,1135.683528
6455,2506.54625
6456,4427.42398
6457,0
6458,4347.425832
6459,2455.299777
6460,1855.672809
6461,0
6462,4362.047092
6463,0
6464,0
6465,0
6466,369.0289277
6467,3191.511904
6468,739.2986017
6469,1925.418201
6470,0
6471,686.604762
6472,0
6473,0
6474,0
6475,0
6476,311.1975126
6477,0
6478,0
6479,0
6480,743.1596642
6481,0
6482,1891.256449
6483,2231.393876
6484,1030.975302
6485,0
6486,509.3001367
6487,1376.588476
6488,0
6489,0
6490,0
6491,571.6338748
6492,2629.787657
6493,0
6494,0
6495,0
6496,659.3263852
6497,1495.582254
6498,4874.886145
6499,0
6500,0
6501,738.9607105
6502,3488.844461
6503,0
6504,0
6505,0
6506,0
6507,0
6508,0
6509,0
6510,500.3724117
6511,3165.974936
6512,0
6513,683.6520495
6514,0
6515,0
6516,0
6517,0
6518,113.6417158
6519,178.5422664
6520,0
6521,6738.75627
6522,348.2813587
6523,640.3414026
6524,108.7585654
6525,0
6526,3324.637245
6527,2848.180335
6528,0
6529,0
6530,0
6531,0
6532,811.3739016
6533,1424.064075
6534,1143.700057
6535,0
6536,0
6537,1524.754724
6538,0
6539,1885.054047
6540,1366.976833
6541,3821.829244
6542,3064.790998
6543,0
6544,4019.711848
6545,1355.157269
6546,1452.100943
6547,7053.5985
6548,235.4938925
6549,2875.842862
6550,1258.23755
6551,0
6552,2020.716716
6553,0
6554,2450.279282
6555,0
6556,1718.140114
6557,479.3184894
6558,1372.625424
6559,0
6560,721.6766392
6561,2079.021951
6562,1975.010666
6563,5260.524628
6564,0
6565,1631.045007
6566,0
6567,0
6568,0
6569,0
6570,266.9261668
6571,1470.921444
6572,0
6573,1641.953296
6574,2403.077296
6575,3921.639059
6576,975.432073
6577,147.6035539
6578,1645.914727
6579,3110.933101
6580,0
6581,2730.150623
6582,477.3856091
6583,157.7397612
6584,0
6585,1146.159974
6586,1177.36047
6587,1742.577714
6588,0
6589,2958.937846
6590,1697.370049
6591,0
6592,0
6593,0
6594,1201.146503
6595,0
6596,2815.516489
6597,2713.00928
6598,1159.796358
6599,1852.960916
6600,5101.032592
6601,1530.660124
6602,276.7722898
6603,533.30458
6604,0
6605,1650.452933
6606,0
6607,5180.829104
6608,0
6609,347.439965
6610,1265.732282
6611,1864.38977
6612,0
6613,2146.495249
6614,1948.756769
6615,3183.857979
6616,3201.493532
6617,547.3853044
6618,0
6619,595.6206035
6620,0
6621,1446.453232
6622,0
6623,0
6624,90.17113355
6625,2024.402981
6626,0
6627,0
6628,0
6629,1158.835389
6630,0
6631,1583.067456
6632,121.245602
6633,1510.785623
6634,288.4726827
6635,0
6636,0
6637,1765.405372
6638,0
6639,1969.919315
6640,0
6641,3485.999412
6642,0
6643,4504.700254
6644,0
6645,1753.78776
6646,0
6647,2615.848671
6648,2188.036557
6649,0
6650,1712.361572
6651,101.1251686
6652,435.6630147
6653,427.0433273
6654,0
6655,750.2684137
6656,6212.757885
6657,645.52193
6658,2612.03343
6659,0
6660,784.5528288
6661,1009.97307
6662,1840.106194
6663,0
6664,0
6665,0
6666,1863.666392
6667,1337.457679
6668,4453.949495
6669,7231.889693
6670,0
6671,0
6672,694.6936183
6673,303.1207115
6674,3830.009613
6675,2004.285125
6676,0
6677,873.9182663
6678,2476.359227
6679,1815.752331
6680,601.9524453
6681,1471.638144
6682,3592.591189
6683,0
6684,0
6685,0
6686,0
6687,0
6688,0
6689,0
6690,1130.226726
6691,1571.253545
6692,0
6693,0
6694,987.2249482
6695,0
6696,0
6697,1725.731013
6698,1605.402362
6699,0
6700,0
6701,2134.995542
6702,2736.652411
6703,1727.899499
6704,2784.660631
6705,0
6706,1260.802535
6707,0
6708,1508.632079
6709,1307.651587
6710,0
6711,2357.068537
6712,437.9387547
6713,0
6714,1632.927052
6715,3885.400127
6716,190.3040524
6717,440.4996005
6718,3529.037606
6719,641.233044
6720,4697.305982
6721,0
6722,0
6723,0
6724,4024.219043
6725,0
6726,1216.737467
6727,3850.235721
6728,0
6729,2408.317976
6730,0
6731,1285.627926
6732,937.7230859
6733,0
6734,873.3619287
6735,1281.900171
6736,1936.498437
6737,0
6738,229.9184529
6739,0
6740,6452.019456
6741,0
6742,0
6743,166.0388686
6744,1513.72133
6745,1814.297273
6746,0
6747,0
6748,494.0402209
6749,0
6750,0
6751,2141.313398
6752,0
6753,0
6754,659.9931657
6755,721.0526948
6756,0
6757,0
6758,0
6759,3415.484719
6760,1368.55363
6761,948.1228516
6762,0
6763,1574.259799
6764,1789.962255
6765,0
6766,413.4349752
6767,2929.332451
6768,0
6769,0
6770,1379.387529
6771,1775.994219
6772,0
6773,4835.130782
6774,0
6775,5502.232404
6776,260.1302153
6777,2772.888241
6778,4187.757353
6779,0
6780,0
6781,0
6782,0
6783,0
6784,1255.573669
6785,0
6786,8962.103981
6787,794.970934
6788,206.779483
6789,1054.644761
6790,2874.135472
6791,0
6792,0
6793,881.7924573
6794,1454.801398
6795,2004.410235
6796,683.669199
6797,0
6798,522.9822511
6799,0
6800,941.2506165
6801,0
6802,649.8488546
6803,2129.734488
6804,1174.654314
6805,0
6806,0
6807,1992.755576
6808,0
6809,199.2652661
6810,0
6811,2933.86779
6812,3325.509353
6813,0
6814,119.0494041
6815,0
6816,1695.757921
6817,1059.729829
6818,0
6819,0
6820,0
6821,0
6822,0
6823,1345.895078
6824,0
6825,0
6826,1586.198614
6827,4198.962603
6828,0
6829,929.3041234
6830,4991.2441
6831,1228.74301
6832,0
6833,0
6834,1042.428974
6835,0
6836,0
6837,559.2367244
6838,0
6839,0
6840,941.5931996
6841,0
6842,0
6843,0
6844,4883.995223
6845,1011.126322
6846,1932.366835
6847,1718.084165
6848,2883.50256
6849,2724.850634
6850,2419.16979
6851,0
6852,2330.019736
6853,295.6377022
6854,0
6855,0
6856,614.7154101
6857,3703.663569
6858,0
6859,4758.056986
6860,0
6861,1232.697045
6862,0
6863,739.779154
6864,0
6865,0
6866,1825.519018
6867,4335.768453
6868,0
6869,547.9639242
6870,0
6871,0
6872,1225.003359
6873,2484.56
6874,350.008211
6875,0
6876,402.2060753
6877,657.8026401
6878,0
6879,0
6880,3058.28565
6881,0
6882,0
6883,1947.671922
6884,1436.800701
6885,502.3703999
6886,0
6887,696.6641031
6888,406.8727774
6889,0
6890,6558.696338
6891,168.2692248
6892,436.7173122
6893,0
6894,4801.76495
6895,0
6896,1736.392368
6897,0
6898,1912.391306
6899,0
6900,0
6901,0
6902,2961.649163
6903,0
6904,877.1160514
6905,0
6906,3722.729274
6907,0
6908,2003.399063
6909,1111.691334
6910,0
6911,754.2802752
6912,0
6913,3006.953362
6914,0
6915,1836.243318
6916,0
6917,0
6918,241.8814043
6919,0
6920,1749.162174
6921,3612.874089
6922,722.4937122
6923,0
6924,0
6925,455.9218411
6926,3779.073008
6927,1874.287315
6928,1665.785783
6929,0
6930,2014.433958
6931,1015.849596
6932,0
6933,0
6934,990.8650548
6935,4344.14955
6936,1098.721033
6937,0
6938,0
6939,175.0896461
6940,1901.074185
6941,0
6942,361.5063495
6943,936.7827162
6944,0
6945,1538.880368
6946,456.107188
6947,985.4934136
6948,1002.552601
6949,1283.657842
6950,1943.136097
6951,0
6952,37.33072445
6953,255.5845385
6954,0
6955,8818.978733
6956,2434.951742
6957,1335.915262
6958,3311.404877
6959,592.4602901
6960,0
6961,2638.489556
6962,1582.903428
6963,1591.089535
6964,2895.620142
6965,2139.806281
6966,0
6967,2326.714916
6968,5588.612752
6969,1797.353469
6970,956.9030471
6971,1574.103772
6972,991.6950698
6973,0
6974,1805.458682
6975,0
6976,725.2001191
6977,1697.48763
6978,467.7859496
6979,3380.093844
6980,0
6981,3298.357003
6982,5479.539027
6983,0
6984,0
6985,0
6986,2904.099663
6987,0
6988,7350.620246
6989,1606.753365
6990,699.9449903
6991,6097.681467
6992,0
6993,373.1963692
6994,0
6995,0
6996,0
6997,1105.327012
6998,7359.266193
6999,1265.01764
7000,872.6894838
7001,938.9286191
7002,0
7003,352.5258314
7004,1608.295106
7005,1265.663236
7006,3028.491185
7007,4916.16354
7008,766.7669873
7009,0
7010,1450.290222
7011,0
7012,0
7013,2233.808751
7014,2931.086462
7015,0
7016,1331.061023
7017,3085.203911
7018,4281.108151
7019,0
7020,1075.363438
7021,0
7022,0
7023,640.385279
7024,4221.854596
7025,0
7026,0
7027,0
7028,1796.80749
7029,2457.617546
7030,5358.157507
7031,0
7032,2358.630815
7033,2638.585063
7034,375.5488379
7035,1442.008404
7036,3311.263216
7037,1206.804962
7038,4902.052414
7039,0
7040,2522.516483
7041,0
7042,1003.075726
7043,679.532326
7044,1555.830877
7045,2693.703141
7046,2819.989188
7047,1511.56874
7048,126.3095664
7049,0
7050,3155.740048
7051,1061.30471
7052,254.7839662
7053,0
7054,0
7055,1507.098203
7056,1436.014425
7057,0
7058,0
7059,998.1422391
7060,1033.64884
7061,83.23944359
7062,243.0021672
7063,1335.979998
7064,271.3532913
7065,0
7066,3.136761149
7067,331.970881
7068,2021.196497
7069,1713.159007
7070,0
7071,0
7072,506.6875629
7073,1330.128501
7074,0
7075,246.8463778
7076,0
7077,796.003223
7078,264.6553283
7079,0
7080,0
7081,529.1587944
7082,943.2963305
7083,1370.244893
7084,4035.560173
7085,1949.19068
7086,389.8781286
7087,3280.252523
7088,1376.237663
7089,146.5849771
7090,0
7091,1629.785354
7092,1228.334212
7093,0
7094,2163.650722
7095,1656.358935
7096,627.4216934
7097,0
7098,101.5080517
7099,2454.630067
7100,0
7101,7406.978343
7102,2637.393174
7103,660.0812705
7104,0
7105,116.1163758
7106,2465.994535
7107,237.5381026
7108,0
7109,1137.526328
7110,1309.907089
7111,2017.071117
7112,1285.452438
7113,2245.963802
7114,2357.113055
7115,2844.91313
7116,0
7117,0
7118,1546.195013
7119,619.4245035
7120,169.4772659
7121,4599.453741
7122,2371.708653
7123,1627.226418
7124,0
7125,0
7126,2695.106077
7127,150.6854251
7128,0
7129,0
7130,2603.483326
7131,0
7132,1729.327981
7133,4281.326282
7134,0
7135,1382.026342
7136,1911.916648
7137,393.9125631
7138,5483.29726
7139,535.6511586
7140,0
7141,0
7142,8492.068755
7143,0
7144,2002.313011
7145,0
7146,0
7147,2190.278722
7148,276.5093416
7149,3056.521965
7150,1012.878451
7151,3014.196296
7152,0
7153,2304.783007
7154,0
7155,0
7156,0
7157,2107.330331
7158,3606.372494
7159,898.1841224
7160,0
7161,0
7162,0
7163,1586.025079
7164,2445.876006
7165,1674.407723
7166,0
7167,0
7168,0
7169,1697.56519
7170,0
7171,0
7172,0
7173,1809.493871
7174,1693.992691
7175,0
7176,0
7177,0
7178,4819.372817
7179,1448.101636
7180,936.2497793
7181,3298.229805
7182,5235.685866
7183,3352.741895
7184,0
7185,0
7186,2751.772818
7187,0
7188,0
7189,2578.623194
7190,3016.764295
7191,1382.718108
7192,1157.373382
7193,0
7194,0
7195,9426.653193
7196,500.2506487
7197,1318.042428
7198,584.5150079
7199,683.8399695
7200,0
7201,0
7202,0
7203,0
7204,158.1155764
7205,3226.072905
7206,1538.586899
7207,3049.146198
7208,954.6656209
7209,1595.875761
7210,569.1086927
7211,983.6514934
7212,0
7213,1057.467216
7214,0
7215,0
7216,4286.878654
7217,3357.081885
7218,2246.248182
7219,0
7220,0
7221,3996.3335
7222,0
7223,0
7224,5511.907612
7225,0
7226,945.5548054
7227,622.4580002
7228,338.667138
7229,3186.9149
7230,5780.856553
7231,0
7232,0
7233,0
7234,2315.885013
7235,813.7604041
7236,0
7237,1434.925217
7238,6115.182743
7239,1583.840798
7240,2260.822013
7241,0
7242,757.9635799
7243,578.5727073
7244,0
7245,606.8775781
7246,1703.891995
7247,4803.509141
7248,613.8444221
7249,740.2900901
7250,10800.89539
7251,0
7252,0
7253,0
7254,869.1234267
7255,3699.433292
7256,749.2208456
7257,0
7258,4160.160756
7259,338.0158165
7260,0
7261,0
7262,2770.497188
7263,4211.386951
7264,1085.888898
7265,2072.783315
7266,0
7267,2005.081959
7268,0
7269,0
7270,710.1081273
7271,103.0071655
7272,4191.390684
7273,2225.552163
7274,904.2970489
7275,0
7276,830.7966055
7277,3660.57987
7278,0
7279,275.8727216
7280,0
7281,681.647782
7282,0
7283,2376.715309
7284,1499.280206
7285,0
7286,1630.723657
7287,4411.629328
7288,0
7289,847.8863552
7290,1116.811639
7291,4470.40785
7292,0
7293,1841.698236
7294,0
7295,0
7296,1537.45419
7297,0
7298,0
7299,0
7300,0
7301,540.0337476
7302,1401.106484
7303,1004.921904
7304,1007.272316
7305,359.9865002
7306,318.5460181
7307,6059.346317
7308,1843.406405
7309,6288.726179
7310,0
7311,3958.943985
7312,3729.780847
7313,0
7314,0
7315,0
7316,2894.787445
7317,3132.346542
7318,4963.641044
7319,2302.929551
7320,849.2987942
7321,2446.578364
7322,0
7323,1295.391509
7324,2616.341746
7325,1328.573729
7326,5084.774895
7327,0
7328,0
7329,0
7330,0
7331,791.808203
7332,1524.967937
7333,3291.906643
7334,1406.183245
7335,0
7336,2804.861085
7337,307.7682639
7338,196.2858609
7339,333.427682
7340,0
7341,0
7342,3932.286863
7343,800.9952774
7344,0
7345,3068.767808
7346,1535.350385
7347,2025.378693
7348,305.4323824
7349,1040.425057
7350,802.8694911
7351,0
7352,1210.642345
7353,0
7354,1311.402151
7355,268.1547958
7356,3391.106278
7357,0
7358,1324.814764
7359,573.7075038
7360,391.7296985
7361,115.7672017
7362,0
7363,5578.292736
7364,0
7365,0
7366,0
7367,0
7368,497.5947419
7369,619.244234
7370,114.1694503
7371,3588.828962
7372,4473.992831
7373,0
7374,1527.357464
7375,0
7376,1007.12331
7377,49.44963002
7378,0
7379,2534.85477
7380,0
7381,3335.267985
7382,0
7383,0
7384,179.7143432
7385,368.0903968
7386,4944.132507
7387,291.3328593
7388,0
7389,2635.657615
7390,329.3488468
7391,92.38762552
7392,425.8247556
7393,950.09464
7394,0
7395,1675.363746
7396,2626.402261
7397,2559.42445
7398,643.6286147
7399,652.5608055
7400,4507.147633
7401,0
7402,0
7403,0
7404,784.5441144
7405,6757.610648
7406,472.8623782
7407,0
7408,336.3729619
7409,4208.27932
7410,2466.608177
7411,66.65361078
7412,43.39002335
7413,2229.510229
7414,382.6520837
7415,37.75332874
7416,294.3324012
7417,912.7569522
7418,5768.620711
7419,1897.440244
7420,0
7421,760.5599004
7422,0
7423,0
7424,0
7425,1053.041083
7426,2721.579387
7427,0
7428,284.570807
7429,749.7486916
7430,0
7431,0
7432,0
7433,1581.925387
7434,0
7435,1176.506387
7436,181.9325134
7437,1135.353651
7438,5993.904523
7439,0
7440,6675.05877
7441,0
7442,0
7443,0
7444,1304.773227
7445,4396.82524
7446,2051.128846
7447,1903.738475
7448,1215.220485
7449,0
7450,0
7451,1164.200058
7452,234.8021396
7453,0
7454,0
7455,0
7456,1986.055899
7457,0
7458,1414.66325
7459,0
7460,0
7461,161.6513493
7462,565.3685298
7463,0
7464,779.9942583
7465,0
7466,0
7467,2054.676377
7468,0
7469,0
7470,2934.106781
7471,2151.173615
7472,560.0372516
7473,565.4487174
7474,5743.182294
7475,2090.995168
7476,1451.924237
7477,616.5633607
7478,0
7479,0
7480,0
7481,3718.127361
7482,0
7483,294.6185826
7484,2593.286832
7485,4805.389997
7486,0
7487,0
7488,221.4833131
7489,383.3026335
7490,1093.837194
7491,1124.871916
7492,1994.868842
7493,0
7494,0
7495,5854.029427
7496,511.9355053
7497,977.8884437
7498,0
7499,3908.870293
7500,3613.353895
7501,2170.491289
7502,2516.491994
7503,5393.333836
7504,895.4521827
7505,1417.039874
7506,3451.061666
7507,1205.188265
7508,0
7509,0
7510,873.0399545
7511,796.0618523
7512,497.5182876
7513,0
7514,2485.672882
7515,583.3743518
7516,0
7517,0
7518,0
7519,3015.654228
7520,0
7521,952.5613694
7522,0
7523,3768.555964
7524,0
7525,2976.179497
7526,2267.449804
7527,2157.725347
7528,0
7529,1308.429851
7530,3011.785043
7531,0
7532,1185.054656
7533,2895.418459
7534,289.8438015
7535,0
7536,0
7537,240.4186934
7538,4665.109629
7539,261.0313438
7540,1535.188751
7541,868.1717614
7542,0
7543,0
7544,518.6333739
7545,4207.959618
7546,0
7547,0
7548,1614.431257
7549,0
7550,497.0900201
7551,2133.500565
7552,0
7553,3703.317025
7554,0
7555,620.3025757
7556,125.0658086
7557,0
7558,758.2921317
7559,0
7560,0
7561,0
7562,5462.812442
7563,4945.838506
7564,2354.778037
7565,2422.149662
7566,0
7567,281.9125984
7568,1035.235449
7569,0
7570,0
7571,1521.182428
7572,457.6096693
7573,3873.261967
7574,2450.515201
7575,0
7576,0
7577,32.07497463
7578,1353.66733
7579,0
7580,0
7581,0
7582,1877.193215
7583,1889.170438
7584,4806.546737
7585,901.0842601
7586,2530.197669
7587,0
7588,4433.991814
7589,2253.456421
7590,2354.49895
7591,309.7903556
7592,2147.814738
7593,0
7594,0
7595,0
7596,1421.413447
7597,2236.231232
7598,565.5986487
7599,0
7600,1313.345824
7601,3203.897996
7602,0
7603,0
7604,2218.648094
7605,0
7606,915.5600364
7607,0
7608,0
7609,0
7610,0
7611,276.2717669
7612,3437.100962
7613,0
7614,1985.760374
7615,2266.85812
7616,1010.958656
7617,476.6527071
7618,0
7619,3925.176795
7620,1360.23082
7621,721.2301074
7622,0
7623,0
7624,683.838619
7625,0
7626,2754.925686
7627,1677.904697
7628,782.3068318
7629,0
7630,0
7631,1264.789856
7632,350.6191713
7633,502.4796261
7634,2614.178818
7635,0
7636,0
7637,0
7638,0
7639,0
7640,0
7641,2212.704414
7642,555.0998181
7643,3082.585218
7644,1393.202624
7645,0
7646,0
7647,0
7648,0
7649,1217.855939
7650,0
7651,1427.456097
7652,3551.532792
7653,0
7654,0
7655,0
7656,0
7657,1279.930057
7658,1103.978396
7659,0
7660,352.3037388
7661,1666.191233
7662,2870.4867
7663,434.3943531
7664,410.4534288
7665,1958.225804
7666,2549.152313
7667,0
7668,6075.793508
7669,121.3595294
7670,1173.210821
7671,250.9497373
7672,0
7673,0
7674,2713.286637
7675,185.7970064
7676,3392.400787
7677,3729.587649
7678,0
7679,0
7680,568.414222
7681,0
7682,879.2691542
7683,3634.029828
7684,157.9348583
7685,0
7686,529.3659827
7687,0
7688,6524.85958
7689,2206.662116
7690,3449.956861
7691,0
7692,719.5281396
7693,1639.805993
7694,5042.167964
7695,0
7696,854.7172276
7697,0
7698,1808.356533
7699,0
7700,0
7701,2026.694674
7702,0
7703,2347.049845
7704,746.0674841
7705,0
7706,2610.130236
7707,0
7708,0
7709,620.6065938
7710,640.8451884
7711,0
7712,1691.604814
7713,0
7714,0
7715,0
7716,2051.67583
7717,0
7718,0
7719,0
7720,0
7721,898.8572659
7722,3544.844501
7723,0
7724,1706.16106
7725,0
7726,0
